average_provision,average_provision_min,average_provision_max,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_delay_min,average_delay_max,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys,average_fairness,average_overflow_keys,average_key_pool_usage
452759,443703.82,461814.18,-681344,12330735.33,560216607.7,168255,168255,128.6479859,128.004746,129.2912258,3.716199647,0.936524439,1712729,1828814,115768.3333,0,0,0,0,0.626015836,0,0.380589418
429154.6667,420571.5734,437737.76,-704948.3333,12330735.33,557640178.7,115430.3333,115430.3333,113.1769326,112.6110479,113.7428173,3.329423316,0.6245671,1142232,1828814,43418.66667,642966.6667,298789,279257.6667,19525,0.64383093,0,0.38541616
428118.3333,419555.9666,436680.7,-705984.6667,12330735.33,556667253,106874.6667,106874.6667,101.6031484,101.0951327,102.1111641,3.04007871,0.494431708,904234.6667,1828814,31474,893024.3333,412263,389341,22914,0.645290918,0,0.38516618
428229,419664.42,436793.58,-705874,12330735.33,556420395,104072,104072,97.1093064,96.62375987,97.59485293,2.92773266,0.446072157,815787,1828814,28132.66667,984816.3333,453124.3333,429663.3333,23452.66667,0.645107387,0,0.385498165
428251.3333,419686.3066,436816.36,-705851.6667,12330735.33,556381868,103505.6667,103505.6667,95.91849251,95.43890005,96.39808497,2.897962313,0.433653751,793072,1828814,27504.66667,1008161,463340.3333,439818.3333,23514.33333,0.645535311,0,0.38156865
428322,419755.56,436888.44,-705781,12330735.33,556382923.7,103490.6667,103490.6667,95.83774618,95.35855745,96.31693491,2.895943655,0.432971601,791824,1828814,27558.33333,1009356.667,463847.3333,440393.3333,23445.66667,0.6462465,0,0.380449868
428224,419659.52,436788.48,-705879,12330735.33,556385380.3,103397.3333,103397.3333,95.84650506,95.36727253,96.32573759,2.896162627,0.432718819,791361.6667,1828814,27430.66667,1009945.333,464146.3333,440659.3333,23480,0.646700629,0,0.380356899
428328.6667,419762.0934,436895.24,-705774.3333,12330735.33,556381567,103556,103556,95.80798842,95.32894848,96.28702836,2.89519971,0.432707168,791340.3333,1828814,27470.66667,1009922,464137.3333,440530.6667,23598.66667,0.644754958,0,0.3803681
428251.3333,419686.3066,436816.36,-705851.6667,12330735.33,556378821.3,103539.6667,103539.6667,95.82938438,95.35023746,96.3085313,2.895734609,0.432693687,791315.6667,1828814,27502,1009919,464147.3333,440586.3333,23551,0.643008116,0,0.3801148
