average_provision,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys,average_fairness,average_overflow_keys,average_key_pool_usage,provision_mean,provision_ci_min,provision_ci_max,provision_ci_half,delay_mean,delay_ci_min,delay_ci_max,delay_ci_half
462752.3333,-670601.3333,12330735.33,703027571,10683436.67,1109248.333,538.4002674,24.17795054,0,0,0,0,0,0,0,0,0.645287433,0,0.109547215,462752.3333,461321.4746,464183.1921,1430.858755,538.4002674,537.420764,539.3797707,0.979503333
462292,-671061.6667,12330735.33,702650298.3,10493863.33,1106062,530.2904431,23.76781042,0.99941193,45677,45702,25,0,0,0,0,0.646741338,0,0.10948984,462292,461006.9006,463577.0994,1285.099433,530.2904431,528.1390717,532.4418144,2.151371362
460106.6667,-673247,12330735.33,697009772,9900303,1096031.333,506.6277175,22.56703527,0.993085496,182619.3333,183879,1257,0,0,0,0,0.644713622,0,0.108626267,460106.6667,458402.1385,461811.1949,1704.528204,506.6277175,498.0889532,515.1664817,8.538764257
458245,-675108.6667,12330735.33,683574141,8812439.667,1062240,461.2740174,20.28325595,0.989973175,415418.3333,419478.6667,4051.333333,0,0,0,0,0.642529091,0,0.10657077,458245,457098.6374,459391.3626,1146.362595,461.2740174,441.9700459,480.577989,19.30397153
454936,-678417.6667,12330735.33,665733227.7,7008969,1007401.333,385.8915709,16.48704577,0.987608024,785447.6667,795300,9836.333333,0,0,0,0,0.639365842,0,0.103842845,454936,453683.8245,456188.1755,1252.175464,385.8915709,372.2857368,399.4974051,13.60583413
453856.3333,-679497.3333,12330735.33,659084793,6286364.667,990643.3333,355.0983058,14.93564411,0.98793599,922654.6667,933910.6667,11224,0,0,0,0,0.640081193,0,0.102825716,453856.3333,451701.6567,456011.0099,2154.676616,355.0983058,341.906207,368.2904046,13.1920988
453275.6667,-680078,12330735.33,650814193.3,5323792.333,960958,313.0497037,12.82586083,0.98785036,1097997.667,1111490.667,13403.33333,0,0,0,0,0.639567966,0,0.101561772,453275.6667,452613.7207,453937.6127,661.9459988,313.0497037,304.4335975,321.66581,8.616106254
452975.6667,-680378,12330735.33,624384936.7,3942778.333,850525.6667,251.1023927,9.726291267,0.984801789,1347073.333,1367868,20680.33333,0,0,0,0,0.642663026,0,0.097525143,452975.6667,450826.0661,455125.2672,2149.600582,251.1023927,244.9630163,257.2417692,6.13937648
452535.6667,-680818,12330735.33,560246161.7,1249831.667,168573,128.6910957,3.717277392,0.936326832,1712367.333,1828814,116086.3333,0,0,0,0,0.647504055,0,0.087792501,452535.6667,447905.1133,457166.2201,4630.553404,128.6910957,127.1087578,130.2734336,1.582337929
