average_provision,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys,average_fairness,average_overflow_keys,average_key_pool_usage,provision_mean,provision_ci_min,provision_ci_max,provision_ci_half,delay_mean,delay_ci_min,delay_ci_max,delay_ci_half
523826,-1366344.333,12330735.33,665921717,11350041,383193,504.0238234,22.75757152,0,0,0,0,0,0,0,0,0.505663796,0,0.103967491,523826,522674.3196,524977.6804,1151.680352,504.0238234,502.6647587,505.3828882,1.359064756
523580.3333,-1366590,12330735.33,666376905.7,11157039.33,381099.3333,496.5163674,22.38034319,0.99985282,46072.66667,46079.33333,6.666666667,0,0,0,0,0.505380575,0,0.104037627,523580.3333,522163.8633,524996.8034,1416.470072,496.5163674,493.8791868,499.1535481,2.637180648
522386.6667,-1367783.667,12330735.33,666448560.7,10534264.33,384060.6667,473.5251622,21.22372437,0.999889966,187097,187119.3333,21,0,0,0,0,0.506028935,0,0.104048163,522386.6667,521269.2409,523504.0924,1117.425758,473.5251622,465.1884028,481.8619215,8.336759345
521374,-1368796.333,12330735.33,658008605.3,9421581.667,378964.3333,431.6734406,19.12540348,0.998133983,424043.3333,424790,737.6666667,0,0,0,0,0.50400585,0,0.102754473,521374,520631.2826,522116.7174,742.7174117,431.6734406,416.6775271,446.6693541,14.9959135
518727,-1371443.333,12330735.33,648307527.7,7579828.333,384873.3333,363.1153824,15.6855985,0.996349591,791510.6667,794425.6667,2887,0,0,0,0,0.499543731,0,0.101265671,518727,517854.4454,519599.5546,872.5546116,363.1153824,351.3009941,374.9297708,11.81438831
517821,-1372349.333,12330735.33,640137526,6804907,367240.3333,333.7574311,14.20912288,0.996096393,936422.3333,940095.3333,3638.333333,0,0,0,0,0.501571172,0,0.100015308,517821,517588.6247,518053.3753,232.3752805,333.7574311,323.4530389,344.0618234,10.30439221
517270.6667,-1372899.667,12330735.33,615383267.7,5640692,339066.6667,289.1133977,11.97153034,0.993658425,1134347,1141580.667,7087,0,0,0,0,0.501111718,0,0.096222963,517270.6667,515832.6461,518708.6872,1438.020568,289.1133977,287.4777857,290.7490098,1.635612054
516473.6667,-1373696.667,12330735.33,563155797.3,3748256,242976.3333,215.2042015,8.28048951,0.989128436,1428696.667,1444399,15450.33333,0,0,0,0,0.504000053,0,0.088227353,516473.6667,515600.2236,517347.1097,873.4430512,215.2042015,212.3694449,218.0389582,2.834756657
515171.3333,-1374999,12330735.33,558446469.7,1242335.667,116573.3333,115.7450167,3.393625417,0.964836861,1764507,1828814,64086.66667,0,0,0,0,0.508549172,0,0.08752445,515171.3333,511045.0575,519297.6092,4126.275864,115.7450167,114.8221449,116.6678884,0.922871782
