average_provision,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys,average_fairness,average_overflow_keys,average_key_pool_usage,provision_mean,provision_ci_min,provision_ci_max,provision_ci_half,delay_mean,delay_ci_min,delay_ci_max,delay_ci_half
460357.3333,-672996.3333,12330735.33,332371736,10629941.33,0,538.4910566,24.18143739,0,0,0,0,0,0,0,0,0.642314807,1205147,26.34172615,460357.3333,458497.0934,462217.5732,1860.239909,538.4910566,536.3786898,540.6034235,2.112366865
443295.3333,-690058.3333,12330735.33,288528101,1249635,265.6666667,126.1111121,3.652777804,0.946458809,1722930.333,1820396.667,265.6666667,0,0,0,0,0.645290962,241397,23.06068908,443295.3333,442061.6036,444529.0631,1233.729765,126.1111121,125.8802015,126.3420228,0.230910677
