average_provision,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys,average_fairness,average_overflow_keys,average_key_pool_usage,provision_mean,provision_ci_min,provision_ci_max,provision_ci_half,delay_mean,delay_ci_min,delay_ci_max,delay_ci_half
455916.6667,-677437,12330735.33,167234552,10519954.33,0,538.0913019,24.16341086,0,0,0,0,0,0,0,0,0.641691834,1337143,27.33541856,455916.6667,455576.8721,456256.4612,339.7945667,538.0913019,537.5220715,538.6605322,0.569230352
443615.6667,-689738,12330735.33,146268852,1236350,0,126.0423387,3.651058469,0.947131749,1704965.667,1800135.667,0,0,0,0,0,0.646016958,401390.3333,24.27779647,443615.6667,442068.8299,445162.5034,1546.836735,126.0423387,125.8221944,126.2624831,0.220144371
