average_provision,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys,average_fairness,average_overflow_keys,average_key_pool_usage,provision_mean,provision_ci_min,provision_ci_max,provision_ci_half,delay_mean,delay_ci_min,delay_ci_max,delay_ci_half
428332.3333333333,-705021.3333333334,12330735.333333334,556450926.0,802965.0,103751.66666666667,95.77360554051153,2.8943401385127956,0.432223217319581,790455.0,1828814.0,27710.0,1010579.6666666666,464403.3333333333,440842.3333333333,23555.0,0.6444480286181111,0.0,8.722035189161566,428332.3333333333,425544.3811045076,431120.285562159,2787.9522288257112,95.77360554051153,95.1976180005554,96.34959308046766,0.5759875399561264
