average_provision,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys,average_fairness
272963.3333,-257.6666667,10212384,910138462.3,3007018.333,3007018.333,547.469598,25.97145389,0,0,0,0,0,0,0,0,0.999744011
272896,-325,10212384,903396783,2979078,2979078,543.3031655,25.75402389,0.971929163,13087.66667,13470,382.3333333,0,0,0,0,0.999747307
272824.3333,-396.6666667,10212384,884649784.3,2870801.333,2870801.333,532.2122449,25.17054136,0.925259705,47942.66667,51826,3883.333333,0,0,0,0,0.999749052
272291.6667,-929.3333333,10212384,841367128.7,2614382.333,2614382.333,512.9471602,24.14818742,0.873332589,107804.3333,123623.6667,15818,0,0,0,0,0.999747149
270625.6667,-2595.333333,10212384,765269913.7,1994918.333,1994918.333,479.8570082,22.34399187,0.873123115,227885.3333,261014.3333,33127.33333,0,0,0,0,0.999591485
268509.6667,-4711.333333,10212384,718027788.3,1676196.667,1676196.667,456.9528573,21.07030615,0.888640543,298450,335884,37386,0,0,0,0,0.999093645
266042,-7179,10212384,664629939.3,1431597.667,1431597.667,411.3045472,18.69403823,0.893127546,393878,441353.3333,47436.33333,0,0,0,0,0.997995057
262927.6667,-10293.33333,10212384,574407945.7,1205677.667,1205677.667,290.6050035,12.55228681,0.904836552,565418,624883.6667,59279.33333,0,0,0,0,0.996623842
257035.6667,-16185.33333,10212384,541222970.7,334423.6667,334423.6667,77.5287503,2.438185424,0.700328074,655189.3333,935547,279572.6667,0,0,0,0,0.994572331
