average_provision,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys,average_fairness
326206.3333,-128687.6667,10212384,671640820.3,726379.3333,726379.3333,610.2631508,28.88951098,0,0,0,0,0,0,0,0,0.889893872
325975.3333,-128918.6667,10212384,669661315,723348.6667,723348.6667,604.4516188,28.59526163,0.998819433,14596.66667,14613.66667,17,0,0,0,0,0.88952783
325032.6667,-129861.3333,10212384,661328259.7,706326,706326,588.6899848,27.79194804,0.99655266,55720.66667,55964.33333,243.6666667,0,0,0,0,0.888008816
323315,-131579,10212384,648479707.7,665773.3333,665773.3333,560.246881,26.34164836,0.98477205,126744.3333,128837.6667,2093.333333,0,0,0,0,0.884555543
319758.3333,-135135.6667,10212384,626873894,587525.3333,587525.3333,509.0919005,23.73475001,0.972591929,262223,269647.3333,7420.333333,0,0,0,0,0.877395849
316294,-138600,10212384,605420705,541517.3333,541517.3333,477.5360912,22.1044242,0.976587504,357043.3333,365646.6667,8598.666667,0,0,0,0,0.873012341
312167.6667,-142726.3333,10212384,593590983,485359.3333,485359.3333,438.287651,20.08347515,0.974528771,450672,462539,11694.33333,0,0,0,0,0.867983841
307810.3333,-147083.6667,10212384,541213784,276592.3333,276592.3333,337.0658987,14.93424858,0.969861918,629109.3333,648684.3333,19425.33333,0,0,0,0,0.86373167
293741.6667,-161152.3333,10212384,532834857,132871.6667,132871.6667,86.24708559,2.65617714,0.916322018,857262.3333,935547,78020.66667,0,0,0,0,0.855817604
