average_provision,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys,average_fairness,average_overflow_keys,average_key_pool_usage,provision_mean,provision_ci_min,provision_ci_max,provision_ci_half,delay_mean,delay_ci_min,delay_ci_max,delay_ci_half
326097.6,-129002.8,10212903.8,671201179,9087270.8,726384.8,305.2027237,28.89643346,0,0,0,0,0,0,0,0,0.887874019,0,0.214052416,326097.6,325482.4018,326712.7982,615.1982132,305.2027237,304.7124583,305.6929891,0.490265398
303653.4,-151447,10212903.8,530550591.2,533341.4,132709,43.12055974,2.656027987,0.916044459,856994.8,935538.6,78232.6,0,0,0,0,0.863882805,0,0.170009362,303653.4,302813.373,304493.427,840.0270367,43.12055974,43.01855719,43.22256228,0.102002545
