average_provision,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys,average_fairness,average_overflow_keys,average_key_pool_usage,provision_mean,provision_ci_min,provision_ci_max,provision_ci_half,delay_mean,delay_ci_min,delay_ci_max,delay_ci_half
321889.6666666667,-56168.666666666664,12330735.333333334,560965901.0,679662.0,210387.66666666666,210.2504516382527,3.1281139788114944,0.3046662429068617,557176.6666666666,1828814.0,54673.0,1216694.6666666667,547648.3333333334,444375.0,103228.0,0.955040773332105,0.0,0.08789647750511255,321889.6666666667,320938.0430398406,322841.2902934928,951.6236268260894,210.25045163825268,206.7742741472844,213.72662912922098,3.476177490968301
