average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
9710.8,-28155.2,249027.6,1914770.2,5758.2,5758.2,108.8500999,0.925912984,31941.4,34497,2482
9667,-28199,249027.6,1913686.4,5384.2,5384.2,104.8168922,0.772404032,28222,36539.6,2108
9381.4,-28484.6,249027.6,1912721.8,5260.8,5260.8,98.52003775,0.606137437,23561.4,38876.4,1984.6
9164.8,-28701.2,249027.6,1910603.6,5146.8,5146.8,93.31715803,0.491664601,19987,40657.2,1870.6
9054.6,-28811.4,249027.6,1908613,5088.4,5088.4,88.90526652,0.41825037,17510.2,41871.2,1812.2
8982.4,-28883.6,249027.6,1906511.4,5032.6,5032.6,85.54421333,0.367854501,15722.2,42747.4,1756.4
8946.2,-28919.8,249027.6,1903960.4,4934,4934,83.08345563,0.3318088,14408.8,43429.2,1657.8
8908.8,-28957.2,249027.6,1902883.6,4898.2,4898.2,81.30978975,0.307828788,13502.8,43867.6,1622
8900.8,-28965.2,249027.6,1902118.2,4879.2,4879.2,79.72533367,0.289870578,12814.4,44208.8,1603
8869.4,-28996.6,249027.6,1901227.4,4871,4871,78.76643452,0.276475561,12293.4,44466.4,1594.8
8869.2,-28996.8,249027.6,1900986,4836.4,4836.4,77.89860069,0.267784114,11951,44630.2,1560.2
8860.6,-29005.4,249027.6,1900763.4,4834.2,4834.2,77.35431776,0.261664158,11706,44738.2,1558
8854.2,-29011.8,249027.6,1900491.4,4821.4,4821.4,76.9719689,0.256905727,11516.4,44829.6,1545.2
8864.2,-29001.8,249027.6,1900390.4,4828.8,4828.8,76.53820247,0.254173241,11406.4,44878.8,1552.6
8846.8,-29019.2,249027.6,1900452.2,4833,4833,76.60889145,0.252570616,11341.8,44907.2,1556.8
8856.8,-29009.2,249027.6,1900348.2,4818.2,4818.2,76.55195821,0.252611303,11345.2,44913,1542
8846.4,-29019.6,249027.6,1900404.8,4832.8,4832.8,76.59847186,0.252270593,11330,44913.4,1556.6
8846.6,-29019.4,249027.6,1900421.2,4825.8,4825.8,76.59387174,0.252096186,11323.4,44918.2,1549.6
8845.4,-29020.6,249027.6,1900418.4,4825.2,4825.2,76.61227892,0.251983285,11319.2,44921.6,1549
8843.4,-29022.6,249027.6,1900420.8,4824.2,4824.2,76.62054114,0.251902886,11315.8,44922.4,1548
8844.4,-29021.6,249027.6,1900417.4,4823.6,4823.6,76.61360337,0.251954243,11318,44922,1547.4
