average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys
31664.666666666668,-13554.333333333334,1022028.6666666666,13796446.2,95930.06666666667,95930.06666666667,607.7441353869989,28.764193461474033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31661.733333333334,-13557.266666666666,1022028.6666666666,13796382.466666667,95943.73333333334,95943.73333333334,607.4558648037931,28.74956805099515,0.9853024168813642,13.0,13.2,0.2,0.0,0.0,0.0,0.0
31662.333333333332,-13556.666666666666,1022028.6666666666,13794743.733333332,95896.4,95896.4,607.4351661547107,28.748422799199584,0.9761729709270693,31.0,31.733333333333334,0.7333333333333333,0.0,0.0,0.0,0.0
31663.466666666667,-13555.533333333333,1022028.6666666666,13792257.6,95844.33333333333,95844.33333333333,606.6908708170794,28.71088814560145,0.9856395270782532,151.86666666666667,154.2,2.3333333333333335,0.0,0.0,0.0,0.0
31654.333333333332,-13564.666666666666,1022028.6666666666,13786029.533333333,95789.73333333334,95789.73333333334,605.7228255510066,28.661296881148893,0.9887721447969307,356.6666666666667,360.53333333333336,3.8666666666666667,0.0,0.0,0.0,0.0
31647.666666666668,-13571.333333333334,1022028.6666666666,13777398.6,95676.13333333333,95676.13333333333,604.0583884763209,28.577159010948165,0.993291575453462,685.3333333333334,689.8666666666667,4.533333333333333,0.0,0.0,0.0,0.0
31644.266666666666,-13574.733333333334,1022028.6666666666,13770004.2,95573.73333333334,95573.73333333334,602.3796237244983,28.49253462522918,0.9947775832737504,1014.3333333333334,1019.5333333333333,5.2,0.0,0.0,0.0,0.0
31634.933333333334,-13584.066666666668,1022028.6666666666,13761105.133333333,95513.8,95513.8,600.5767273030995,28.400929370025207,0.9954682258080203,1407.6,1413.9333333333334,6.333333333333333,0.0,0.0,0.0,0.0
31636.933333333334,-13582.066666666668,1022028.6666666666,13753173.533333333,95443.8,95443.8,598.1712133841387,28.280705032789662,0.995587436704272,1874.0666666666666,1882.3333333333333,8.266666666666667,0.0,0.0,0.0,0.0
31636.733333333334,-13582.266666666666,1022028.6666666666,13728182.6,95226.53333333334,95226.53333333334,595.5032378035374,28.14554497935734,0.9965514029365635,2557.3333333333335,2566.0,8.666666666666666,0.0,0.0,0.0,0.0
31596.266666666666,-13622.733333333334,1022028.6666666666,13716113.6,95229.06666666667,95229.06666666667,593.024526911076,28.01816666018248,0.9954169274136576,3247.4,3262.4666666666667,15.066666666666666,0.0,0.0,0.0,0.0
31585.333333333332,-13633.666666666666,1022028.6666666666,13681944.733333332,94739.4,94739.4,589.003095693312,27.81409196745236,0.9942023186639896,4237.6,4261.933333333333,24.333333333333332,0.0,0.0,0.0,0.0
31552.533333333333,-13666.466666666667,1022028.6666666666,13654300.666666666,94485.33333333333,94485.33333333333,584.896731387521,27.605249735847217,0.9932546240540189,5253.733333333334,5289.6,35.666666666666664,0.0,0.0,0.0,0.0
31509.933333333334,-13709.066666666668,1022028.6666666666,13608197.933333334,93773.46666666666,93773.46666666666,579.4313131527745,27.325564679443183,0.9900481150705821,6732.6,6799.466666666666,66.8,0.0,0.0,0.0,0.0
31466.733333333334,-13752.266666666666,1022028.6666666666,13518306.8,92773.26666666666,92773.26666666666,570.8727352074217,26.889550989085517,0.9881256596124076,9507.333333333334,9624.066666666668,114.8,0.0,0.0,0.0,0.0
31359.266666666666,-13859.733333333334,1022028.6666666666,13313428.666666666,90264.0,90264.0,557.7712698521802,26.21165676706378,0.9826277363775046,14625.066666666668,14888.6,250.6,0.0,0.0,0.0,0.0
31103.666666666668,-14115.333333333334,1022028.6666666666,12943648.2,85352.53333333334,85352.53333333334,537.1228212344317,25.129494007189358,0.9775044359575477,22679.733333333334,23201.2,495.4,0.0,0.0,0.0,0.0
30635.2,-14583.8,1022028.6666666666,12537824.2,78423.6,78423.6,506.80171993270693,23.541964424607695,0.9756418565767083,31814.466666666667,32607.733333333334,762.2666666666667,0.0,0.0,0.0,0.0
29990.933333333334,-15228.066666666668,1022028.6666666666,11673693.2,57772.0,57772.0,441.28328316494714,20.15173009748639,0.9643921135224799,46673.13333333333,48394.13333333333,1670.8,0.0,0.0,0.0,0.0
29211.933333333334,-16007.066666666668,1022028.6666666666,11201411.4,41038.666666666664,41038.666666666664,322.5157084886186,14.147037317859555,0.9480111676921649,63454.666666666664,66933.13333333333,3436.6,0.0,0.0,0.0,0.0
29045.0,-16174.0,1022028.6666666666,11430627.8,46160.13333333333,46160.13333333333,87.85184792151226,2.696196198037805,0.8602712158311466,78081.73333333334,90763.33333333333,12629.6,0.0,0.0,0.0,0.0
