average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
3715.2,-45.8,223031.8,3659354.6,100858.6,100858.6,455.8818346,0.852266596,1892.8,2226,333.2
3714.6,-46.4,223031.8,3636069,99682.8,99682.8,455.8326218,0.744695776,1764.4,2372.4,302.2
3714.2,-46.8,223031.8,3616379.2,98350.4,98350.4,454.5810185,0.554096436,1432.6,2580.2,252.8
3714.2,-46.8,223031.8,3597751.4,97381,97381,453.2694911,0.392710962,1096.8,2786,211.8
3714.8,-46.2,223031.8,3591504.2,97141.8,97141.8,453.0516891,0.322525047,937.4,2895.8,199.4
3714.8,-46.2,223031.8,3588753,96944.6,96944.6,452.3482819,0.304151434,889.4,2911.6,187.8
3714.8,-46.2,223031.8,3588013,96960.6,96960.6,452.2730194,0.278433625,828,2971.6,186.6
3714.8,-46.2,223031.8,3588172.8,96918.6,96918.6,452.3993928,0.272214221,810.6,2974.4,189.2
3714.8,-46.2,223031.8,3586607.2,96842.6,96842.6,452.5537132,0.269508576,804.6,2984.6,187.6
3714.8,-46.2,223031.8,3586555.2,96851.4,96851.4,452.4889365,0.267368992,799.6,2988.6,184.4
3714.8,-46.2,223031.8,3585940.2,96847,96847,452.5032646,0.266195651,796.8,2990.8,182.4
3714.8,-46.2,223031.8,3585937.6,96846.6,96846.6,452.5032646,0.266179079,796.8,2991,182
3714.8,-46.2,223031.8,3585937.6,96846.6,96846.6,452.5032646,0.266179079,796.8,2991,182
3714.8,-46.2,223031.8,3585937.6,96846.6,96846.6,452.5032646,0.266179079,796.8,2991,182
3714.8,-46.2,223031.8,3585937.6,96846.6,96846.6,452.5032646,0.266179079,796.8,2991,182
3714.8,-46.2,223031.8,3585937.6,96846.6,96846.6,452.5032646,0.266179079,796.8,2991,182
3714.8,-46.2,223031.8,3585937.6,96846.6,96846.6,452.5032646,0.266179079,796.8,2991,182
3714.8,-46.2,223031.8,3585937.6,96846.6,96846.6,452.5032646,0.266179079,796.8,2991,182
3714.8,-46.2,223031.8,3585937.6,96846.6,96846.6,452.5032646,0.266179079,796.8,2991,182
3714.8,-46.2,223031.8,3585937.6,96846.6,96846.6,452.5032646,0.266179079,796.8,2991,182
3714.8,-46.2,223031.8,3585937.6,96846.6,96846.6,452.5032646,0.266179079,796.8,2991,182
