average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
8622.2,-14054.8,249027.6,2278989,19703.6,19703.6,335.5681297,0.986610631,18146.6,18394.4,231.2
8483.6,-14193.4,249027.6,2276288.8,19418,19418,335.7750511,0.871258693,16720,19194.2,193.6
8339,-14338,249027.6,2257545.6,18412,18412,335.9603533,0.695263584,14177.4,20391.6,145.8
8228.2,-14448.8,249027.6,2245143.4,17800.6,17800.6,335.9241016,0.570729855,12215.8,21416.4,116
8197.4,-14479.6,249027.6,2249478,17825,17825,335.098157,0.496686553,10870.4,21902.4,72.6
8160.6,-14516.4,249027.6,2241826.2,17049.4,17049.4,335.4135109,0.444780621,9945.4,22380,50.4
8166.8,-14510.2,249027.6,2235111.8,17033.4,17033.4,334.8394466,0.409448631,9298,22747.6,34.6
8155.2,-14521.8,249027.6,2232301.2,17050.4,17050.4,334.0567777,0.388954232,8940.4,23027.8,30.6
8167.4,-14509.6,249027.6,2235144,17117.8,17117.8,333.3384462,0.376195535,8685.2,23143,29.6
8164.8,-14512.2,249027.6,2233349.2,16825.2,16825.2,333.164988,0.371185828,8568.2,23153,34.4
8163.4,-14513.6,249027.6,2238207.6,17383.6,17383.6,333.1507406,0.368003508,8456.8,23058.8,22.6
8152,-14525,249027.6,2224504.4,16683.4,16683.4,333.18049,0.363550114,8437,23281.4,40.2
8139,-14538,249027.6,2232498.8,17214.4,17214.4,333.469277,0.361900663,8380.8,23232.2,27.4
8137.8,-14539.2,249027.6,2232979.4,17161,17161,333.4236327,0.361813545,8373.2,23221,27.4
8134.2,-14542.8,249027.6,2229330.4,16866.8,16866.8,333.5308574,0.361474595,8391,23293,31
8134.2,-14542.8,249027.6,2229330.4,16866.8,16866.8,333.5308574,0.361474595,8391,23293,31
8134.2,-14542.8,249027.6,2229330.4,16866.8,16866.8,333.5308574,0.361474595,8391,23293,31
8134.2,-14542.8,249027.6,2229330.4,16866.8,16866.8,333.5308574,0.361474595,8391,23293,31
8134.2,-14542.8,249027.6,2229330.4,16866.8,16866.8,333.5308574,0.361474595,8391,23293,31
8134.2,-14542.8,249027.6,2229330.4,16866.8,16866.8,333.5308574,0.361474595,8391,23293,31
8134.2,-14542.8,249027.6,2229330.4,16866.8,16866.8,333.5308574,0.361474595,8391,23293,31
