average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
1853.6,-18.4,223031.8,3821461.2,141720.6,141720.6,440.1912743,0.433999909,951.8,2199.8,1248
1852.8,-19.2,223031.8,3820189.8,141659.2,141659.2,439.9954273,0.401871456,909.4,2266.6,1191.4
1852.8,-19.2,223031.8,3819446.2,141613,141613,439.8777635,0.383575928,883.6,2309.8,1153.8
1852.8,-19.2,223031.8,3816272,141416.6,141416.6,438.8888188,0.28618952,719,2503.6,988.8
1852.8,-19.2,223031.8,3814210.8,141261.4,141261.4,438.9282302,0.234629839,616.2,2617,893.6
1852.8,-19.2,223031.8,3812461.4,141131.2,141131.2,438.7258928,0.189281201,513.4,2700.2,838.6
1852.8,-19.2,223031.8,3811366,141053,141053,438.9283551,0.174564408,481,2743.8,800.4
1852.8,-19.2,223031.8,3809770.2,140921.2,140921.2,438.7841363,0.158881202,441.2,2772.6,785.8
1852.8,-19.2,223031.8,3809688.4,140893.8,140893.8,438.8825443,0.152714975,427.2,2787.4,776
1852.8,-19.2,223031.8,3808898.6,140827.8,140827.8,438.2112502,0.144984273,408.6,2812.8,758.4
1852.8,-19.2,223031.8,3808659.4,140792,140792,438.3066427,0.139125244,393.2,2828.2,751.6
1852.8,-19.2,223031.8,3808252.4,140768.8,140768.8,437.4005302,0.137193404,388.6,2836.6,744
1852.8,-19.2,223031.8,3807963,140744.4,140744.4,437.5062777,0.13457629,381.8,2842.8,741.4
1852.8,-19.2,223031.8,3807834.6,140715.6,140715.6,437.6956591,0.130174713,369.8,2850.4,744.2
1852.8,-19.2,223031.8,3807821.4,140715.2,140715.2,437.6994542,0.130041002,369.6,2851.6,742.2
1852.8,-19.2,223031.8,3807850.4,140712.4,140712.4,437.7154138,0.129930827,369.4,2852.6,741.4
1852.8,-19.2,223031.8,3807815.2,140711,140711,436.7299592,0.12991115,369.4,2853,741
1852.8,-19.2,223031.8,3807815.2,140711,140711,436.7299592,0.12991115,369.4,2853,741
1852.8,-19.2,223031.8,3807815.2,140711,140711,436.7299592,0.12991115,369.4,2853,741
1852.8,-19.2,223031.8,3807815.2,140711,140711,436.7299592,0.12991115,369.4,2853,741
1852.8,-19.2,223031.8,3807815.2,140711,140711,436.7299592,0.12991115,369.4,2853,741
