average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
6474.2,-1037.8,249027.6,3355620.8,61608.4,61608.4,460.20226940627487,0.965093877164737,7018.0,7273.0,253.6
6426.4,-1085.6,249027.6,3332824.6,60939.6,60939.6,461.1660360661011,0.8448175850687262,6515.6,7714.0,221.6
6383.8,-1128.2,249027.6,3276510.8,59263.8,59263.8,461.279306934424,0.6616314743851934,5646.2,8544.6,165.2
6365.6,-1146.4,249027.6,3242082.4,58197.0,58197.0,461.7237419457784,0.5103961337051633,4672.2,9172.8,142.8
6366.2,-1145.8,249027.6,3220414.2,57351.0,57351.0,461.60408625933275,0.42484716287814994,4072.6,9594.0,116.8
6363.2,-1148.8,249027.6,3222767.6,57115.6,57115.6,461.32597982990063,0.3747070206658938,3639.8,9717.8,104.8
6374.8,-1137.2,249027.6,3216736.0,56978.2,56978.2,461.1299768990996,0.3600989077654876,3480.2,9686.4,108.8
6361.4,-1150.6,249027.6,3207574.8,56782.2,56782.2,461.8999673309383,0.35580636327313325,3493.2,9847.4,92.6
6362.0,-1150.0,249027.6,3219898.0,57092.8,57092.8,461.27820504760814,0.3481597047571526,3406.0,9814.2,87.2
6374.2,-1137.8,249027.6,3215995.8,56908.8,56908.8,460.8541183781318,0.34346677679797544,3368.8,9832.0,87.6
6369.2,-1142.8,249027.6,3206350.0,56667.6,56667.6,460.9313429423466,0.3438950730487801,3400.8,9914.8,86.8
6361.0,-1151.0,249027.6,3204427.4,56709.2,56709.2,461.6835678627469,0.34375965976961037,3401.8,9919.0,82.8
6359.0,-1153.0,249027.6,3211462.0,56896.2,56896.2,461.9130882028824,0.34446929792665715,3387.0,9856.8,82.4
6359.2,-1152.8,249027.6,3211427.4,56884.4,56884.4,461.94345086891656,0.344402885463274,3386.4,9857.2,82.2
6362.2,-1149.8,249027.6,3204982.8,56726.8,56726.8,461.35335764078263,0.34469750213869943,3413.8,9932.6,81.2
6362.6,-1149.4,249027.6,3205317.8,56745.0,56745.0,461.2276964319229,0.3445755792455822,3412.0,9931.4,81.4
6362.6,-1149.4,249027.6,3205317.8,56745.0,56745.0,461.2276964319229,0.3445755792455822,3412.0,9931.4,81.4
6362.6,-1149.4,249027.6,3205317.8,56745.0,56745.0,461.2276964319229,0.3445755792455822,3412.0,9931.4,81.4
6362.6,-1149.4,249027.6,3205317.8,56745.0,56745.0,461.2276964319229,0.3445755792455822,3412.0,9931.4,81.4
6362.6,-1149.4,249027.6,3205317.8,56745.0,56745.0,461.2276964319229,0.3445755792455822,3412.0,9931.4,81.4
6362.6,-1149.4,249027.6,3205317.8,56745.0,56745.0,461.2276964319229,0.3445755792455822,3412.0,9931.4,81.4
