average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
1853.6,-18.4,223031.8,4080555.8,152814,152814,508.81959,0.868659885,325,375.8,50.8
1852.8,-19.2,223031.8,4068556.4,152184.6,152184.6,508.8808372,0.539298207,240.4,443.8,62.6
1852.8,-19.2,223031.8,4067621.8,152131.4,152131.4,508.876211,0.45233795,211.2,461.2,65
1852.8,-19.2,223031.8,4064608.2,151963.6,151963.6,509.0257808,0.354980336,174.6,488.2,65
1852.8,-19.2,223031.8,4065351.8,152006.8,152006.8,509.0689291,0.341228372,167.8,487.6,64.8
1852.8,-19.2,223031.8,4065624.8,152018.4,152018.4,509.0247054,0.339932107,167.2,488,64.6
1852.8,-19.2,223031.8,4065624.8,152018.4,152018.4,509.0247054,0.339932107,167.2,488,64.6
1852.8,-19.2,223031.8,4065549.4,152018.2,152018.2,509.0353483,0.339343107,167,488.4,64
1852.8,-19.2,223031.8,4065549.4,152018.2,152018.2,509.0353483,0.339343107,167,488.4,64
1852.8,-19.2,223031.8,4065549.4,152018.2,152018.2,509.0353483,0.339343107,167,488.4,64
1852.8,-19.2,223031.8,4065549.4,152018.2,152018.2,509.0353483,0.339343107,167,488.4,64
1852.8,-19.2,223031.8,4065549.4,152018.2,152018.2,509.0353483,0.339343107,167,488.4,64
1852.8,-19.2,223031.8,4065549.4,152018.2,152018.2,509.0353483,0.339343107,167,488.4,64
1852.8,-19.2,223031.8,4065549.4,152018.2,152018.2,509.0353483,0.339343107,167,488.4,64
1852.8,-19.2,223031.8,4065549.4,152018.2,152018.2,509.0353483,0.339343107,167,488.4,64
1852.8,-19.2,223031.8,4065540.6,152016.8,152016.8,509.0433483,0.337946476,166.4,488.6,64.4
1852.8,-19.2,223031.8,4065540.6,152016.8,152016.8,509.0433483,0.337946476,166.4,488.6,64.4
1852.8,-19.2,223031.8,4065540.6,152016.8,152016.8,509.0433483,0.337946476,166.4,488.6,64.4
1852.8,-19.2,223031.8,4065540.6,152016.8,152016.8,509.0433483,0.337946476,166.4,488.6,64.4
1852.8,-19.2,223031.8,4065540.6,152016.8,152016.8,509.0433483,0.337946476,166.4,488.6,64.4
1852.8,-19.2,223031.8,4065540.6,152016.8,152016.8,509.0433483,0.337946476,166.4,488.6,64.4
