average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
3715,-46,223031.8,3239052,84907.8,84907.8,386.7629866,0.708352588,4005.6,5654.6,1619
3714.4,-46.6,223031.8,3236780.8,84780.4,84780.4,386.5234637,0.675066434,3880.8,5745.8,1522.2
3713.2,-47.8,223031.8,3231994.8,84357,84357,386.1203835,0.618174335,3688.6,5937.2,1380.4
3712.8,-48.2,223031.8,3210899.8,83588.8,83588.8,385.5221425,0.526215336,3390.8,6385.8,1230.8
3712.8,-48.2,223031.8,3208150.6,82558.4,82558.4,385.0987506,0.437276095,2932,6611.6,1111.4
3712,-49,223031.8,3197450.8,81607,81607,384.7407012,0.360422513,2538,6893.6,1038.6
3712.6,-48.4,223031.8,3201750.2,81191.8,81191.8,384.2818515,0.307435906,2190.6,6956.2,973.6
3711.8,-49.2,223031.8,3196671.8,80743.4,80743.4,385.8326753,0.273508404,1983,7086.4,903.2
3711.4,-49.6,223031.8,3191328,80625.8,80625.8,384.4247855,0.248665642,1830.8,7225,848.8
3711.4,-49.6,223031.8,3191656.4,80536.6,80536.6,385.5220782,0.240669059,1775.4,7238.4,822.8
3711,-50,223031.8,3190965,80332.2,80332.2,385.8269175,0.229771475,1712.8,7316.6,782.2
3711.6,-49.4,223031.8,3192018.2,80589.8,80589.8,384.1469726,0.225266084,1681,7328.6,780.8
3711.2,-49.8,223031.8,3194630,80534.2,80534.2,385.3581333,0.223841827,1669,7313,773.2
3711.2,-49.8,223031.8,3190738,80381.8,80381.8,385.9448406,0.222719836,1664,7328.4,774.8
3711.6,-49.4,223031.8,3193668.6,80412.4,80412.4,385.0553264,0.223517082,1668.2,7320.4,766.4
3711.6,-49.4,223031.8,3193475.2,80395.8,80395.8,384.1181259,0.223385305,1667.6,7321.8,762.2
3711.6,-49.4,223031.8,3194099.4,80476.6,80476.6,384.7661146,0.224045985,1672.6,7320.6,761.4
3711.4,-49.6,223031.8,3191368.2,80383.2,80383.2,385.9223163,0.223178855,1668.8,7332.6,766.4
3711.4,-49.6,223031.8,3191368.2,80383.2,80383.2,385.9223163,0.223178855,1668.8,7332.6,766.4
3711.4,-49.6,223031.8,3191368.2,80383.2,80383.2,385.9223163,0.223178855,1668.8,7332.6,766.4
3711.4,-49.6,223031.8,3191368.2,80383.2,80383.2,385.9223163,0.223178855,1668.8,7332.6,766.4
