average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
5270,-179,223031.8,3212631.4,48876,48876,638.2000987,0,0,0,0
5271.6,-177.4,223031.8,3210838.6,48798.8,48798.8,636.10138,0.966433566,12.8,13.2,0.4
5272.4,-176.6,223031.8,3209276.2,48743.4,48743.4,636.1066873,0.957422402,16.6,17.2,0.6
5268.2,-180.8,223031.8,3203005.2,48611.6,48611.6,631.7616653,0.970865595,120.2,124,3.8
5264.4,-184.6,223031.8,3190387.6,48273.4,48273.4,627.9193187,0.978612178,264.4,270.2,5.8
5266.2,-182.8,223031.8,3190913.4,48238,48238,617.6287362,0.984416266,474,481.4,7.4
5254.6,-194.4,223031.8,3154646.8,47537,47537,610.9906026,0.988327794,774.4,783.4,9
5249.4,-199.6,223031.8,3134757.6,47260.4,47260.4,598.1661606,0.990570289,1147.6,1158.4,10.8
5239,-210,223031.8,3091060.2,45889.6,45889.6,589.6148886,0.991026666,1607.2,1622,14.8
5237.6,-211.4,223031.8,3077017.4,45587.2,45587.2,576.6418622,0.991627402,2009.6,2026.6,17
5226.2,-222.8,223031.8,3031710.6,43891,43891,567.9061618,0.989174424,2517,2545.2,28.2
5222.8,-226.2,223031.8,2999728.2,42420,42420,556.3346016,0.980568936,2981.2,3042.8,61.6
5215.8,-233.2,223031.8,2969765.4,41465.4,41465.4,543.9900126,0.972671461,3496.8,3598.4,101.6
5222.4,-226.6,223031.8,2906435.8,39651.6,39651.6,530.4667841,0.959234635,4157.2,4339.2,163
5237.4,-211.6,223031.8,2822456,36226.4,36226.4,514.0864611,0.938280357,4824,5146.4,301.8
5233.8,-215.2,223031.8,2711353.8,32875.4,32875.4,498.195328,0.923471939,5675.6,6155.2,459
5234.8,-214.2,223031.8,2611885.4,29051.8,29051.8,478.6696114,0.921627425,6691.4,7262.6,549.2
5182.2,-266.8,223031.8,2472434,22851.2,22851.2,453.7259495,0.911013201,8036.6,8826.2,762.8
5090.4,-358.6,223031.8,2249962.2,17805.8,17805.8,384.2479504,0.906371726,10638.8,11755.2,1062.8
5005.4,-443.6,223031.8,2041208.8,12297.4,12297.4,238.2357701,0.867302595,12771.8,14733,1893.2
4844.6,-604.4,223031.8,2027221.4,8674.6,8674.6,86.75280112,0.736044437,12875.2,17493.8,4506.2
