average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
6173,-2964,223031.8,2477630.4,19124.4,19124.4,635.1554637,0,0,0,0
6173,-2964,223031.8,2477577.8,19124.4,19124.4,633.2617052,1,13.2,13.2,0
6173,-2964,223031.8,2477585,19126,19126,633.0873411,1,21.4,21.4,0
6166,-2971,223031.8,2474779,19072.6,19072.6,629.6824428,1,133.8,133.8,0
6161,-2976,223031.8,2470553.4,18964.2,18964.2,624.5380785,0.997647059,332,332.8,0
6149.8,-2987.2,223031.8,2461896.8,18693.2,18693.2,617.8024352,0.998757764,615.6,616.4,0
6138.8,-2998.2,223031.8,2452578.6,18412.6,18412.6,607.7157643,0.999401198,997.6,998.2,0
6119.6,-3017.4,223031.8,2435241.8,18001.2,18001.2,596.6719019,0.998126431,1462.4,1465.4,0
6094.4,-3042.6,223031.8,2427068.6,17745,17745,585.7003304,0.998367624,1970.2,1973.8,0
6095.2,-3041.8,223031.8,2424773.6,17593.8,17593.8,571.3172793,0.998326446,2502,2506.6,1
6065,-3072,223031.8,2409788.6,17071.4,17071.4,561.077263,0.997430841,3033.2,3041.6,5
6040.6,-3096.4,223031.8,2383288.6,16233.8,16233.8,549.3965277,0.996193738,3664.8,3679.4,11.4
6030,-3107,223031.8,2355839.8,15567.2,15567.2,533.8861276,0.995572667,4350,4370.4,18.2
6003.6,-3133.4,223031.8,2315625.6,14701.6,14701.6,520.2379606,0.992550561,5006.8,5044.2,35.4
5998,-3139,223031.8,2280351.6,13683,13683,497.2473676,0.977858559,5893,6025,119.2
5947.6,-3189.4,223031.8,2233159.8,12715.4,12715.4,481.6880333,0.971183125,6658.2,6859.6,189.6
5898.4,-3238.6,223031.8,2201364.4,12022,12022,456.8321904,0.970862477,7700.4,7932.8,215.6
5781.8,-3355.2,223031.8,2162565.8,10632.2,10632.2,427.9357141,0.96807198,9145.6,9450.8,291.6
5675.6,-3461.4,223031.8,2091192.4,9040.2,9040.2,373.5645964,0.959481877,11077.6,11543.8,441.6
5581.6,-3555.4,223031.8,1995767.6,6997.4,6997.4,255.8903398,0.937499785,13587.2,14494.4,863.4
5559,-3578,223031.8,2008878.8,6767.6,6767.6,81.02402642,0.84621656,14803.6,17493.8,2599.2
