average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
5602.2,-3534.8,223031.8,2005739,6191.2,6191.2,86.1546451,0.880224537,15398.8,17493.8,2022.8
5559.6,-3577.4,223031.8,2002277,5659.8,5659.8,82.7946525,0.676827199,12877,19026.2,1491.4
5420.4,-3716.6,223031.8,1998338.4,5424.8,5424.8,78.12747818,0.53432247,10779.4,20182.6,1256.4
5391.8,-3745.2,223031.8,1994628.4,5261,5261,73.43090846,0.442122761,9279.4,21002.2,1092.6
5386.4,-3750.6,223031.8,1993195.4,5224.2,5224.2,69.74620261,0.384650676,8270.8,21513,1055.8
5396.4,-3740.6,223031.8,1990982,5161.2,5161.2,67.44758328,0.34898689,7629.2,21867.8,992.8
5409,-3728,223031.8,1990314.8,5145.8,5145.8,65.76823589,0.327744699,7231.4,22068.2,977.4
5418.8,-3718.2,223031.8,1989202.8,5154.6,5154.6,64.18230688,0.309290036,6876.8,22236,986.2
5441.8,-3695.2,223031.8,1988679.6,5149.4,5149.4,63.15534543,0.29930216,6685.6,22339,981
5446.2,-3690.8,223031.8,1988066.6,5144.2,5144.2,62.48156939,0.290139398,6506,22424.6,975.8
5455.6,-3681.4,223031.8,1987885.6,5158,5158,61.83309325,0.283696904,6378.8,22484,989.6
5441.8,-3695.2,223031.8,1987557.6,5166,5166,61.57715909,0.278737349,6280.6,22532,997.6
5441,-3696,223031.8,1987344.2,5157,5157,61.4793606,0.276118181,6229.6,22560.2,988.6
5434,-3703,223031.8,1987357.8,5173,5173,61.31813035,0.273529261,6176,22578,1004.6
5438.8,-3698.2,223031.8,1987276,5184.8,5184.8,61.05746654,0.272232242,6150.2,22591.4,1016.4
5440.8,-3696.2,223031.8,1987296.4,5185.6,5185.6,60.99143366,0.271497989,6135,22596.8,1017.2
5439.6,-3697.4,223031.8,1987180.4,5183.2,5183.2,61.03457333,0.271115335,6127.2,22599.4,1014.8
5443,-3694,223031.8,1987355.8,5181.8,5181.8,60.91258969,0.270815312,6121.8,22604.6,1013.4
5443.2,-3693.8,223031.8,1987356.2,5178.2,5178.2,60.91686503,0.270695838,6120,22608,1009.8
5441.8,-3695.2,223031.8,1987343,5176.8,5176.8,60.94748517,0.270848367,6123.2,22607,1008.4
5441.8,-3695.2,223031.8,1987343,5176.8,5176.8,60.94748517,0.270848367,6123.2,22607,1008.4
