average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
5947.6,-3189.4,223031.8,2233159.8,12715.4,12715.4,481.6880333,0.971183125,6658.2,6859.6,189.6
5904.2,-3232.8,223031.8,2237438.8,12801.8,12801.8,481.4518006,0.858214577,6074,7075.8,176
5841.2,-3295.8,223031.8,2231342,12500.4,12500.4,481.5759028,0.701859189,5274.2,7499.4,177.2
5816,-3321,223031.8,2231525.4,12367.8,12367.8,481.7205009,0.596927211,4619.2,7701.2,171.4
5807.4,-3329.6,223031.8,2233461,12311,12311,481.861217,0.523743469,4170.6,7920.8,165.6
5790.2,-3346.8,223031.8,2230195,12209.6,12209.6,480.0299385,0.487546413,3945.2,8050,147.4
5795.4,-3341.6,223031.8,2229228,12091.6,12091.6,480.5900106,0.465077389,3806,8163.6,155.2
5780,-3357,223031.8,2233061.2,12205.8,12205.8,479.7960175,0.448028419,3664.4,8160.4,150.2
5782,-3355,223031.8,2235943.4,12294,12294,479.5744762,0.436137115,3578.2,8188.6,144
5776.2,-3360.8,223031.8,2228743.2,12196.4,12196.4,479.9034335,0.431147702,3570.2,8266.4,140.4
5782.8,-3354.2,223031.8,2233925,12138.2,12138.2,478.7897087,0.427600715,3529.6,8236.8,135.4
5780.8,-3356.2,223031.8,2233007.8,12172.6,12172.6,478.4276047,0.428084549,3532,8235.4,136
5786.2,-3350.8,223031.8,2223474,11936.6,11936.6,478.1974763,0.428219552,3553.6,8288,134.8
5784,-3353,223031.8,2223804.6,11926.8,11926.8,478.034599,0.428358556,3563,8307,133.8
5789.2,-3347.8,223031.8,2224952,11970.6,11970.6,477.9081109,0.427935565,3556.6,8300.2,135.2
5785.8,-3351.2,223031.8,2224807,11930.2,11930.2,477.9914433,0.42684479,3554.6,8318.2,131.2
5788,-3349,223031.8,2223081.8,11855.2,11855.2,477.9348809,0.427019562,3554,8313.4,132
5788,-3349,223031.8,2223081.8,11855.2,11855.2,477.9348809,0.427019562,3554,8313.4,132
5788,-3349,223031.8,2223081.8,11855.2,11855.2,477.9348809,0.427019562,3554,8313.4,132
5788,-3349,223031.8,2223081.8,11855.2,11855.2,477.9348809,0.427019562,3554,8313.4,132
5788,-3349,223031.8,2223081.8,11855.2,11855.2,477.9348809,0.427019562,3554,8313.4,132
