average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
9978.0,-27888.0,249027.6,2253309.8,9272.0,9272.0,497.13745925617013,0.0,0.0,0.0,0.0
9993.2,-27872.8,249027.6,2242242.8,8920.8,8920.8,495.3978121109579,1.0,48.6,48.6,0.0
9982.8,-27883.2,249027.6,2246543.0,9023.8,9023.8,494.9359834630358,1.0,148.4,148.4,0.0
9975.8,-27890.2,249027.6,2241734.2,9009.8,9009.8,490.28698914943345,0.998514290805935,630.4,631.4,1.0
9968.2,-27897.8,249027.6,2248474.8,9284.0,9284.0,482.1611248820172,0.9989418695854484,1392.0,1393.6,1.6
9973.6,-27892.4,249027.6,2239081.8,8992.4,8992.4,472.97084906447134,0.9988185799492388,2342.4,2345.2,2.8
9953.8,-27912.2,249027.6,2234187.2,9064.0,9064.0,462.8412065484458,0.9989903873479499,3431.6,3435.2,3.6
9948.4,-27917.6,249027.6,2232221.0,9097.8,9097.8,451.028505527824,0.9989861812436835,4645.2,4649.8,4.2
9930.2,-27935.8,249027.6,2216702.6,8685.4,8685.4,440.352427384215,0.9984717505655898,5980.8,5989.2,4.4
9917.8,-27948.2,249027.6,2227252.8,8974.8,8974.8,424.69000136825315,0.9979774056652222,7572.2,7586.2,6.0
9905.4,-27960.6,249027.6,2221517.4,9226.4,9226.4,406.72628313107367,0.9980165011918538,9313.2,9330.6,7.8
9903.0,-27963.0,249027.6,2211596.8,9010.0,9010.0,388.83594389930556,0.9979864464798565,11121.2,11142.4,9.8
9889.2,-27976.8,249027.6,2201970.2,9059.8,9059.8,370.6135306874461,0.9977510119432946,12993.2,13021.4,18.2
9879.8,-27986.2,249027.6,2188349.6,8933.6,8933.6,353.44903576251613,0.9971025167033319,14767.6,14810.0,30.6
9866.4,-27999.6,249027.6,2165850.0,8979.8,8979.8,333.2883715460534,0.9963380257344685,16633.6,16694.0,42.2
9865.6,-28000.4,249027.6,2138368.6,8508.8,8508.8,314.0265636018831,0.9949015382476679,18536.4,18631.0,67.6
9862.0,-28004.0,249027.6,2108811.6,8243.4,8243.4,288.8898943729685,0.9921473116203645,20791.4,20954.8,123.4
9859.2,-28006.8,249027.6,2049890.0,7498.6,7498.6,258.4060718600899,0.9846303787904811,23298.8,23661.6,291.0
9838.4,-28027.6,249027.6,1971558.4,6522.0,6522.0,214.3759674425472,0.978896283380832,26616.0,27189.4,511.6
9798.2,-28067.8,249027.6,1902118.4,4875.8,4875.8,166.1128002274869,0.9691793996940788,29976.6,30930.0,885.4
9687.4,-28178.6,249027.6,1911708.0,5489.8,5489.8,113.01728990597681,0.9342695571462892,32229.6,34497.0,2213.6
