average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys
31404.2,-13814.8,1022028.6666666666,13498454.666666666,92208.2,92208.2,567.7283753077265,26.725488692323754,0.9857612069492105,10356.066666666668,10511.933333333332,152.46666666666667,0.0,0.0,0.0,0.0
31380.8,-13838.2,1022028.6666666666,13486543.533333333,91996.8,91996.8,567.6118961127305,26.72020062871587,0.9658411061271096,10342.133333333333,10709.533333333333,161.33333333333334,202.86666666666667,99.73333333333333,98.06666666666666,1.6666666666666667
31352.933333333334,-13866.066666666668,1022028.6666666666,13469062.133333333,91621.13333333333,91621.13333333333,567.636145324724,26.724332544579344,0.9277218539954097,10138.733333333334,10919.2,138.73333333333332,633.5333333333333,308.73333333333335,302.3333333333333,6.333333333333333
31336.8,-13882.2,1022028.6666666666,13467258.8,91270.6,91270.6,567.4514280791486,26.721088527941994,0.8812477727556156,9542.6,10811.4,103.2,1163.0666666666666,563.3333333333334,552.5333333333333,10.733333333333333
31328.333333333332,-13890.666666666666,1022028.6666666666,13457123.333333334,91231.93333333333,91231.93333333333,567.4109108766213,26.725670110047233,0.8449992071122809,9372.533333333333,11055.6,91.6,1584.2,763.5333333333333,751.2666666666667,12.2
31336.133333333335,-13882.866666666667,1022028.6666666666,13449280.2,91000.6,91000.6,567.1829270105796,26.718511652828433,0.8188464022266069,9095.733333333334,11068.533333333333,110.86666666666666,1858.5333333333333,896.4666666666667,883.4666666666667,12.933333333333334
31339.733333333334,-13879.266666666666,1022028.6666666666,13456048.6,90954.86666666667,90954.86666666667,567.3487930491531,26.730212347125168,0.8004796921605081,8639.133333333333,10768.266666666666,75.66666666666667,2050.4,987.7333333333333,972.4666666666667,15.2
31336.2,-13882.8,1022028.6666666666,13448859.666666666,90834.0,90834.0,567.1130299190456,26.720018624764236,0.79285469126432,8730.866666666667,10994.0,82.6,2177.266666666667,1048.3333333333333,1032.2666666666667,16.0
31345.733333333334,-13873.266666666666,1022028.6666666666,13436993.6,90697.53333333334,90697.53333333334,566.8852757795121,26.70984966875932,0.7830336497088936,8677.866666666667,11039.266666666666,69.46666666666667,2288.2,1102.4,1086.2666666666667,16.066666666666666
31331.466666666667,-13887.533333333333,1022028.6666666666,13420780.533333333,90548.73333333334,90548.73333333334,566.5892616963775,26.693546355528202,0.7881697414290483,9090.6,11484.733333333334,89.33333333333333,2301.0666666666666,1108.7333333333333,1093.1333333333334,15.533333333333333
31331.266666666666,-13887.733333333334,1022028.6666666666,13451209.266666668,90775.0,90775.0,567.4918105054186,26.74062432650921,0.7783190249616005,8511.133333333333,10894.2,73.93333333333334,2306.0666666666666,1110.7333333333333,1095.4666666666667,15.2
31336.8,-13882.2,1022028.6666666666,13420539.266666668,90507.13333333333,90507.13333333333,566.6718406378849,26.699146083797483,0.7835678278441953,9016.866666666667,11457.666666666666,82.0,2355.6666666666665,1135.4666666666667,1120.2,15.2
31343.466666666667,-13875.533333333333,1022028.6666666666,13426681.466666667,90428.6,90428.6,566.7283678556535,26.70291741999326,0.7770277686587834,8805.6,11293.0,101.86666666666666,2377.866666666667,1146.7333333333333,1129.3333333333333,17.333333333333332
31344.8,-13874.2,1022028.6666666666,13430448.666666666,90458.46666666666,90458.46666666666,566.777178433754,26.70565422467355,0.7770052306665338,8764.933333333332,11242.866666666667,91.86666666666666,2382.733333333333,1149.2,1131.4666666666667,17.666666666666668
31340.866666666665,-13878.133333333333,1022028.6666666666,13423304.2,90482.8,90482.8,566.5620695302898,26.694577624502067,0.7794004889313106,8918.333333333334,11404.266666666666,91.66666666666667,2390.866666666667,1153.2666666666667,1136.3333333333333,16.866666666666667
31340.866666666665,-13878.133333333333,1022028.6666666666,13422999.866666667,90480.8,90480.8,566.5644012856393,26.694720374529876,0.7792998542424442,8916.133333333333,11403.133333333333,91.93333333333334,2391.6666666666665,1153.6666666666667,1136.7333333333333,16.866666666666667
