average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
6149.8,-2987.2,223031.8,2461896.8,18693.2,18693.2,617.8024351983524,0.9987577639751553,615.6,616.4,0.0
6142.4,-2994.6,223031.8,2460258.2,18656.6,18656.6,617.4794163206847,0.693628425766341,483.6,692.8,0.0
6140.2,-2996.8,223031.8,2459464.2,18661.0,18661.0,617.4292189973644,0.6033281989845583,430.6,714.0,0.0
6138.0,-2999.0,223031.8,2463542.8,18741.0,18741.0,617.6589064904921,0.5768026175085117,403.8,696.6,0.0
6138.8,-2998.2,223031.8,2463017.2,18709.6,18709.6,617.6455324165979,0.5772485123077132,405.4,698.8,0.0
6137.4,-2999.6,223031.8,2462008.2,18709.0,18709.0,617.7134242076198,0.5790495699306155,406.2,698.4,0.0
6137.4,-2999.6,223031.8,2462008.2,18709.0,18709.0,617.7134242076198,0.5790495699306155,406.2,698.4,0.0
6137.4,-2999.6,223031.8,2462008.2,18709.0,18709.0,617.7134242076198,0.5790495699306155,406.2,698.4,0.0
6137.4,-2999.6,223031.8,2462008.2,18709.0,18709.0,617.7134242076198,0.5790495699306155,406.2,698.4,0.0
6137.4,-2999.6,223031.8,2462008.2,18709.0,18709.0,617.7134242076198,0.5790495699306155,406.2,698.4,0.0
6137.4,-2999.6,223031.8,2462008.2,18709.0,18709.0,617.7134242076198,0.5790495699306155,406.2,698.4,0.0
6137.4,-2999.6,223031.8,2462008.2,18709.0,18709.0,617.7134242076198,0.5790495699306155,406.2,698.4,0.0
6137.4,-2999.6,223031.8,2462008.2,18709.0,18709.0,617.7134242076198,0.5790495699306155,406.2,698.4,0.0
6137.4,-2999.6,223031.8,2462008.2,18709.0,18709.0,617.7134242076198,0.5790495699306155,406.2,698.4,0.0
6137.4,-2999.6,223031.8,2462008.2,18709.0,18709.0,617.7134242076198,0.5790495699306155,406.2,698.4,0.0
6137.4,-2999.6,223031.8,2462008.2,18709.0,18709.0,617.7134242076198,0.5790495699306155,406.2,698.4,0.0
6137.4,-2999.6,223031.8,2462008.2,18709.0,18709.0,617.7134242076198,0.5790495699306155,406.2,698.4,0.0
6137.4,-2999.6,223031.8,2462008.2,18709.0,18709.0,617.7134242076198,0.5790495699306155,406.2,698.4,0.0
6137.4,-2999.6,223031.8,2462008.2,18709.0,18709.0,617.7134242076198,0.5790495699306155,406.2,698.4,0.0
6137.4,-2999.6,223031.8,2462008.2,18709.0,18709.0,617.7134242076198,0.5790495699306155,406.2,698.4,0.0
6137.4,-2999.6,223031.8,2462008.2,18709.0,18709.0,617.7134242076198,0.5790495699306155,406.2,698.4,0.0
