average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
8658.6,-14018.4,249027.6,2404812.0,22301.6,22301.6,436.76581552791555,0.9963156529250089,9046.2,9080.0,30.4
8592.8,-14084.2,249027.6,2392897.0,21552.8,21552.8,437.2105292259192,0.8378630542652032,8035.8,9599.0,23.2
8542.4,-14134.6,249027.6,2385090.2,21583.8,21583.8,434.5824788259156,0.6682480588379651,6846.6,10255.2,20.0
8492.6,-14184.4,249027.6,2373784.6,20881.2,20881.2,435.7267720289026,0.553340018120107,5931.4,10742.2,19.0
8495.0,-14182.0,249027.6,2363951.4,20530.2,20530.2,435.92430442378486,0.49779953725505754,5434.4,10948.6,15.6
8481.6,-14195.4,249027.6,2355345.2,20521.4,20521.4,435.3994878031081,0.4720400736752123,5225.2,11122.2,8.2
8459.4,-14217.6,249027.6,2355139.0,20367.6,20367.6,436.70357488368825,0.46112049733184934,5114.2,11161.8,13.0
8470.8,-14206.2,249027.6,2353314.4,20035.4,20035.4,436.8669506158938,0.4552732679561893,5063.0,11198.8,8.2
8468.0,-14209.0,249027.6,2354064.0,20043.4,20043.4,437.03587722926983,0.45146387732767285,5023.2,11202.8,9.0
8480.4,-14196.6,249027.6,2362030.4,20358.8,20358.8,435.36129515190294,0.45008103099533897,5010.8,11208.0,8.6
8480.4,-14196.6,249027.6,2362029.6,20358.8,20358.8,435.356541183649,0.4499789899483372,5009.6,11208.4,8.6
8483.2,-14193.8,249027.6,2361441.2,20309.2,20309.2,435.43423462827997,0.4498892245107376,5008.6,11209.0,8.6
8483.2,-14193.8,249027.6,2361441.2,20309.2,20309.2,435.43423462827997,0.4498892245107376,5008.6,11209.0,8.6
8483.2,-14193.8,249027.6,2361441.2,20309.2,20309.2,435.43423462827997,0.4498892245107376,5008.6,11209.0,8.6
8483.2,-14193.8,249027.6,2361441.2,20309.2,20309.2,435.43423462827997,0.4498892245107376,5008.6,11209.0,8.6
8483.2,-14193.8,249027.6,2361441.2,20309.2,20309.2,435.43423462827997,0.4498892245107376,5008.6,11209.0,8.6
8483.2,-14193.8,249027.6,2361441.2,20309.2,20309.2,435.43423462827997,0.4498892245107376,5008.6,11209.0,8.6
8483.2,-14193.8,249027.6,2361441.2,20309.2,20309.2,435.43423462827997,0.4498892245107376,5008.6,11209.0,8.6
8483.2,-14193.8,249027.6,2361441.2,20309.2,20309.2,435.43423462827997,0.4498892245107376,5008.6,11209.0,8.6
8483.2,-14193.8,249027.6,2361441.2,20309.2,20309.2,435.43423462827997,0.4498892245107376,5008.6,11209.0,8.6
8483.2,-14193.8,249027.6,2361441.2,20309.2,20309.2,435.43423462827997,0.4498892245107376,5008.6,11209.0,8.6
