average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
9940.6,-27925.4,249027.6,2188174.6,11310.2,11310.2,306.0986846993425,0.9950671050957313,18485.8,18578.4,78.8
9779.0,-28087.0,249027.6,2194213.4,11214.8,11214.8,307.3316008661951,0.8673298086945017,16774.6,19339.4,76.8
9624.6,-28241.4,249027.6,2193597.0,11536.8,11536.8,302.7653813331604,0.7022719549895624,14516.0,20670.0,80.2
9525.4,-28340.6,249027.6,2203380.4,11794.0,11794.0,303.0730738037575,0.5873091732302715,12558.8,21399.0,96.8
9430.2,-28435.8,249027.6,2193311.0,11544.4,11544.4,301.0745538435297,0.5143811523247012,11393.2,22156.0,73.8
9411.8,-28454.2,249027.6,2199049.2,11915.6,11915.6,300.31544543124494,0.4723595251963557,10568.2,22407.0,80.0
9371.8,-28494.2,249027.6,2193265.2,11920.6,11920.6,299.58631114507205,0.43256143065799757,9870.8,22850.8,67.6
9372.4,-28493.6,249027.6,2196585.2,11597.8,11597.8,298.979618989558,0.4100129302012676,9417.0,23014.4,58.4
9346.6,-28519.4,249027.6,2196337.2,11938.2,11938.2,299.0480460209196,0.3974253302171419,9147.6,23059.0,52.8
9302.6,-28563.4,249027.6,2197930.6,11507.2,11507.2,303.34482007403403,0.39016798699522975,8934.2,22962.4,60.4
9342.6,-28523.4,249027.6,2201189.0,11747.6,11747.6,300.50873146255753,0.3865464087026097,8868.4,23015.8,60.0
9317.4,-28548.6,249027.6,2199200.8,11741.0,11741.0,301.1600281255399,0.38428998994582353,8838.8,23074.0,63.0
9328.2,-28537.8,249027.6,2201210.6,11613.2,11613.2,301.1431041474036,0.38217468277598476,8803.2,23100.2,49.6
9319.2,-28546.8,249027.6,2204731.8,11812.2,11812.2,301.4010302960048,0.381677622626324,8780.6,23076.6,46.8
9319.6,-28546.4,249027.6,2204021.2,11678.8,11678.8,301.36281686889174,0.38181477199071057,8794.6,23104.4,47.4
9317.6,-28548.4,249027.6,2204106.8,11719.4,11719.4,301.578661204292,0.38145768394093665,8777.4,23082.4,45.8
9316.6,-28549.4,249027.6,2204422.0,11743.6,11743.6,301.55010165763485,0.3814538859759205,8777.4,23082.6,45.4
9316.6,-28549.4,249027.6,2204422.0,11743.6,11743.6,301.55010165763485,0.3814538859759205,8777.4,23082.6,45.4
9316.6,-28549.4,249027.6,2204422.0,11743.6,11743.6,301.55010165763485,0.3814538859759205,8777.4,23082.6,45.4
9316.6,-28549.4,249027.6,2204422.0,11743.6,11743.6,301.55010165763485,0.3814538859759205,8777.4,23082.6,45.4
9316.6,-28549.4,249027.6,2204422.0,11743.6,11743.6,301.55010165763485,0.3814538859759205,8777.4,23082.6,45.4
