average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
5559,-3578,223031.8,2008878.8,6767.6,6767.6,81.02402642,0.84621656,14803.6,17493.8,2599.2
5507.4,-3629.6,223031.8,2009161.6,6355,6355,75.20270597,0.639737236,12161.2,19010.2,2186.6
5561,-3576,223031.8,2007869.8,6215.4,6215.4,70.41493755,0.503304978,10108.2,20089.6,2047
5479.6,-3657.4,223031.8,2007363,6147.4,6147.4,66.22232048,0.413052745,8609.2,20858,1979
5440.6,-3696.4,223031.8,2005825.6,6096.6,6096.6,62.93058535,0.35314459,7551.8,21402.2,1928.2
5434.6,-3702.4,223031.8,2004608.8,6014.8,6014.8,60.96875494,0.319817372,6948,21738,1846.4
5418.4,-3718.6,223031.8,2003337,5984.2,5984.2,59.63739219,0.296899936,6519.2,21966,1815.8
5402.6,-3734.4,223031.8,2002208,5954.8,5954.8,58.41136593,0.277411218,6149.6,22172.6,1786.4
5411,-3726,223031.8,2001011.4,5926.8,5926.8,57.46427985,0.265240686,5919.6,22319,1758.4
5424,-3713,223031.8,2000026.6,5859.8,5859.8,56.84456217,0.255889427,5743.2,22444.2,1691.4
5418,-3719,223031.8,1999599.2,5863.8,5863.8,56.17772725,0.247494758,5575.4,22527,1695.4
5418.6,-3718.4,223031.8,1998876.4,5846,5846,56.04203807,0.24440656,5515.8,22567.8,1677.6
5419.6,-3717.4,223031.8,1998757.4,5830.4,5830.4,55.82329867,0.241028409,5450.4,22612.8,1662
5417.2,-3719.8,223031.8,1998277.2,5842.6,5842.6,55.53254156,0.238050036,5390.4,22645.2,1674.2
5423,-3714,223031.8,1997695.4,5841,5841,55.31095171,0.235436795,5339.2,22679.4,1672.6
5426.2,-3710.8,223031.8,1997066,5848.2,5848.2,55.20262049,0.234651545,5324.2,22691.4,1679.8
5423,-3714,223031.8,1996957.6,5850.8,5850.8,55.21252717,0.234362736,5318.4,22694.6,1682.4
5421.4,-3715.6,223031.8,1996855.8,5847.4,5847.4,55.26700689,0.23433734,5318.2,22696.2,1679
5419.8,-3717.2,223031.8,1996853,5846,5846,55.28684477,0.234320787,5318,22697,1677.6
5420.2,-3716.8,223031.8,1996858.6,5846.8,5846.8,55.27535075,0.234277011,5317,22697,1678.4
5420.2,-3716.8,223031.8,1996858.6,5846.8,5846.8,55.27535075,0.234277011,5317,22697,1678.4
