average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys
1852.8,-19.2,223114.06666666668,4112524.8666666667,153828.4,153828.4,529.2047726070228,25.14421916879418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,4111597.4,153797.66666666666,153797.66666666666,527.3405761183262,25.05157513320015,0.6709894345420663,7.933333333333334,11.6,3.6666666666666665,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,4111588.6666666665,153797.26666666666,153797.26666666666,527.3257427849928,25.050833466533483,0.6723362358888675,8.4,12.2,3.8,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,4106678.6666666665,153631.33333333334,153631.33333333334,522.5078005050507,24.804599934787447,0.8156263514169202,68.26666666666667,83.2,14.933333333333334,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,4098778.933333333,153419.93333333332,153419.93333333332,515.0969582454585,24.421320949420956,0.8495046912048335,164.8,195.93333333333334,31.133333333333333,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,4081099.7333333334,152922.66666666666,152922.66666666666,501.7046200373703,23.728776812076813,0.850504186542636,339.93333333333334,402.93333333333334,63.0,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,4051219.1333333333,152119.6,152119.6,481.87998721648745,22.739619025419028,0.7762428822506287,543.0666666666667,704.6666666666666,161.6,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,4010614.8,150701.8,150701.8,467.3097520535022,22.017880227180225,0.6568698495225319,655.4666666666667,1007.6666666666666,352.2,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,3961604.8666666667,148425.8,148425.8,458.95258329633356,21.608130564805563,0.5451684828946258,713.2666666666667,1321.2,607.9333333333333,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,3897850.7333333334,145381.93333333332,145381.93333333332,450.20773638398657,21.16097349733599,0.47429531494506894,819.9333333333333,1741.7333333333333,921.8,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,3834271.4,142269.6,142269.6,442.32892491767524,20.74926806480556,0.4359868199266763,934.4666666666667,2146.4666666666667,1212.0,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,3768678.1333333333,139175.93333333332,139175.93333333332,431.6854678747183,20.194103378565874,0.41960338766973265,1093.6666666666667,2611.3333333333335,1517.6666666666667,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,3691048.066666667,135555.13333333333,135555.13333333333,418.13879815554833,19.48385226440226,0.41063430125617495,1304.9333333333334,3177.733333333333,1872.8,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,3605822.466666667,131530.26666666666,131530.26666666666,403.05042470492486,18.693304743867245,0.4017882066017924,1544.5333333333333,3847.5333333333333,2294.8,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,3513006.8666666667,126748.06666666667,126748.06666666667,387.4124223739225,17.885444404669396,0.3895253330537901,1750.1333333333334,4504.733333333334,2746.4,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,3429611.2666666666,122461.13333333333,122461.13333333333,371.60876258001264,17.06339237891737,0.38186188177796504,1973.6666666666667,5174.666666666667,3188.133333333333,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,3330310.466666667,117330.66666666667,117330.66666666667,352.0155616420616,16.04396416453915,0.37637595043130295,2255.6,5994.933333333333,3717.5333333333333,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,3247633.7333333334,112622.93333333333,112622.93333333333,335.192008954009,15.183697926610419,0.3670440308345838,2453.3333333333335,6677.733333333334,4196.533333333334,0.0,0.0,0.0,0.0
1852.8666666666666,-19.133333333333333,223114.06666666668,3132672.933333333,107049.2,107049.2,306.0552690827691,13.634733511858508,0.3756021834454467,2901.733333333333,7698.866666666667,4752.933333333333,0.0,0.0,0.0,0.0
1852.7333333333333,-19.266666666666666,223114.06666666668,2864503.3333333335,93725.0,93725.0,230.56789643640965,9.575320284272259,0.4087257944347379,4295.733333333334,10505.933333333332,6096.866666666667,0.0,0.0,0.0,0.0
1842.7333333333333,-29.266666666666666,223114.06666666668,2068729.4,16768.866666666665,16768.866666666665,79.18629239766082,2.4786573099415206,0.26276948603381334,4592.4,17478.4,12773.0,0.0,0.0,0.0,0.0
