average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
1853.2,-18.8,223031.8,3412220.8,121701.2,121701.2,369.6490503,0.374683657,2002.6,5333.6,3301.4
1853.4,-18.6,223031.8,3411651.8,121677.6,121677.6,368.6974623,0.351617782,1905.6,5393.8,3277.8
1853.4,-18.6,223031.8,3411465.6,121668.2,121668.2,368.4082055,0.343853527,1873.4,5417,3268.4
1853.4,-18.6,223031.8,3409694.4,121596,121596,366.5759097,0.301740513,1697.4,5555.8,3205.4
1853.4,-18.6,223031.8,3406774.2,121425.2,121425.2,365.5563143,0.276150419,1601.6,5720.6,3050
1853.4,-18.6,223031.8,3404322.4,121244.6,121244.6,364.900323,0.254119081,1519.6,5881.2,2896
1853.4,-18.6,223031.8,3393290,120694.2,120694.2,361.4053522,0.222340248,1416,6228.4,2702.4
1853.4,-18.6,223031.8,3388485.4,120351.2,120351.2,360.1404017,0.1751377,1160.4,6512.4,2499.8
1853.4,-18.6,223031.8,3383003.2,120016.2,120016.2,359.1870847,0.147352452,1017,6739.2,2344.4
1853.4,-18.6,223031.8,3377680.8,119781.4,119781.4,357.1855205,0.130090967,920,6923.8,2212.4
1853.4,-18.6,223031.8,3376136.8,119581.6,119581.6,357.7460839,0.120946009,867.2,7021,2127.4
1853.4,-18.6,223031.8,3375521,119428.8,119428.8,357.276993,0.115446455,833,7083.4,2087.6
1853.4,-18.6,223031.8,3374497.8,119354.2,119354.2,357.6544161,0.110372101,802,7138,2052.6
1853.4,-18.6,223031.8,3382021.8,119596.8,119596.8,358.5903643,0.111883347,796.4,6992.8,2064.4
1853.4,-18.6,223031.8,3381953.6,119587,119587,358.520653,0.111684753,796,7002,2053
1853.4,-18.6,223031.8,3381786.8,119589.6,119589.6,358.5310184,0.111908009,797.8,7003,2052
1853.4,-18.6,223031.8,3381806.6,119584,119584,358.5668298,0.11181175,797,7002.8,2051.6
1853.4,-18.6,223031.8,3381636.2,119560.8,119560.8,357.7858063,0.111995391,798.6,7003.6,2050.6
1853.4,-18.6,223031.8,3381636.2,119560.8,119560.8,357.7858063,0.111995391,798.6,7003.6,2050.6
1853.4,-18.6,223031.8,3381636.2,119560.8,119560.8,357.7858063,0.111995391,798.6,7003.6,2050.6
1853.4,-18.6,223031.8,3381636.2,119560.8,119560.8,357.7858063,0.111995391,798.6,7003.6,2050.6
