average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
5239.6,-209.4,223031.8,3137113.6,45973.6,45973.6,623.2155696,0,0,0,0
5239,-210,223031.8,3136923.8,45894.4,45894.4,621.4695957,1,13.2,13.2,0
5237.4,-211.6,223031.8,3144197,46110.6,46110.6,620.702789,1,17.8,17.8,0
5233.4,-215.6,223031.8,3141850.8,46148.8,46148.8,616.3479368,1,110.6,110.6,0
5228.2,-220.8,223031.8,3134872.6,45925.2,45925.2,612.4780674,1,254.4,254.4,0
5214.6,-234.4,223031.8,3128407.6,45648.2,45648.2,605.5237005,1,500.8,500.8,0
5206,-243,223031.8,3111059.2,45356.8,45356.8,595.6243695,1,814,814,0
5194.8,-254.2,223031.8,3073232.4,44262.4,44262.4,587.4681047,1,1168.4,1168.4,0
5179.4,-269.6,223031.8,3050837.8,43872.2,43872.2,576.6635864,0.992305266,1602.2,1615,12.8
5168.6,-280.4,223031.8,3049324.6,43307.8,43307.8,565.3830923,0.982769273,1969.4,2006.6,37.2
5156.8,-292.2,223031.8,3005616.6,42004,42004,554.3024002,0.979235889,2489.2,2543,53.8
5136.2,-312.8,223031.8,2923849.2,39055.6,39055.6,548.2156499,0.979718461,3226.6,3294.8,68.2
5127,-322,223031.8,2888596.4,37702.6,37702.6,536.9102192,0.977089643,3699.2,3788.8,89.6
5118,-331,223031.8,2840322.4,35905.2,35905.2,524.5519423,0.961206282,4377.4,4553.6,167.4
5113.2,-335.8,223031.8,2757073,33777.6,33777.6,501.9143976,0.937223735,5061.8,5399.6,328.2
5099.6,-349.4,223031.8,2686597.4,31284.6,31284.6,489.3508195,0.919023845,5679,6182.2,494.2
5050.6,-398.4,223031.8,2620441.4,29581,29581,462.7291999,0.920351626,6717.4,7301.4,575.4
4992.2,-456.8,223031.8,2517409.2,25782.8,25782.8,438.7166768,0.908720245,7972.2,8775.6,780
4852.4,-596.6,223031.8,2327818.2,22095.4,22095.4,380.2280151,0.906349535,10264,11333.4,1030.6
4818.4,-630.6,223031.8,2067808.8,16866,16866,231.1930317,0.862342431,12671.8,14698,1940.8
4749.6,-699.4,223031.8,2029347,9422.4,9422.4,80.84544721,0.692902515,12121.2,17493.8,5254
