average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
1853.2,-18.8,223031.8,3821100.8,141764.2,141764.2,439.6658439,0.436075588,957,2199.8,1242.8
1853.4,-18.6,223031.8,3820531.2,141740,141740,438.7098114,0.380423991,859.6,2260.8,1218.6
1853.4,-18.6,223031.8,3820389.2,141727.8,141727.8,438.3989817,0.360282365,822.8,2285.2,1210.8
1853.4,-18.6,223031.8,3818642,141646.6,141646.6,436.6179933,0.26517755,646.4,2428.6,1142
1853.4,-18.6,223031.8,3816002.8,141485.2,141485.2,435.8867579,0.214528503,554.4,2572.2,1011.8
1853.4,-18.6,223031.8,3814553.8,141391,141391,435.5921036,0.188098261,500.6,2646.6,941.2
1853.4,-18.6,223031.8,3813126.2,141275.2,141275.2,435.873796,0.167472661,454.8,2704.4,895.6
1853.4,-18.6,223031.8,3811889.6,141183.4,141183.4,435.2016446,0.158210175,434.8,2739,872.2
1853.4,-18.6,223031.8,3810913,141117.2,141117.2,434.618704,0.148811208,412.4,2760,860.6
1853.4,-18.6,223031.8,3810108.6,141056.4,141056.4,434.0470587,0.145942917,406.4,2772.6,844.4
1853.4,-18.6,223031.8,3809417.8,141002,141002,434.3932351,0.1393338,390.2,2798.4,820.8
1853.4,-18.6,223031.8,3808735.4,140936.6,140936.6,433.8559655,0.135269751,380.4,2811,815.4
1853.4,-18.6,223031.8,3808417,140901,140901,433.9800561,0.13050513,368.4,2827.6,806.6
1853.4,-18.6,223031.8,3807822,140855,140855,433.3169328,0.126582341,357.6,2834,810.4
1853.4,-18.6,223031.8,3807783,140851.4,140851.4,433.3206903,0.125307035,354.2,2836.8,810.2
1853.4,-18.6,223031.8,3807720.8,140847.4,140847.4,433.3536297,0.125313794,354.4,2837.8,809
1853.4,-18.6,223031.8,3807711,140846.6,140846.6,433.3557077,0.125057749,353.8,2838.6,808.2
1853.4,-18.6,223031.8,3807737.6,140847.6,140847.6,433.3431824,0.125114186,354,2838.8,807.8
1853.4,-18.6,223031.8,3807737.6,140847.6,140847.6,433.3431824,0.125114186,354,2838.8,807.8
1853.4,-18.6,223031.8,3807737.6,140847.6,140847.6,433.3431824,0.125114186,354,2838.8,807.8
1853.4,-18.6,223031.8,3807737.6,140847.6,140847.6,433.3431824,0.125114186,354,2838.8,807.8
