average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
5984,-3153,223031.8,2265334,11884.8,11884.8,481.9322362,0.980756771,6497.8,6628.4,126.2
5926.2,-3210.8,223031.8,2251965.6,11581.2,11581.2,481.1417748,0.861401813,6020.2,6980.8,121.4
5895.4,-3241.6,223031.8,2253878.4,11208.8,11208.8,480.2681924,0.693501767,5011,7184.2,80.8
5888.8,-3248.2,223031.8,2226585,10704,10704,480.016702,0.578986185,4461.4,7653,51.2
5876.6,-3260.4,223031.8,2230129.8,10816.2,10816.2,479.5677857,0.521727139,4137,7880.6,42.8
5876.6,-3260.4,223031.8,2211064,10314.8,10314.8,479.6909092,0.480594128,3925.8,8145.4,37.8
5874,-3263,223031.8,2216106,10324.8,10324.8,479.0405065,0.464215822,3796,8154.4,38.4
5877.4,-3259.6,223031.8,2208369.8,10274.4,10274.4,478.3335952,0.451249976,3744.6,8290,37.8
5868.8,-3268.2,223031.8,2210461,10296.2,10296.2,478.0006934,0.446804318,3696.4,8268.4,37
5868,-3269,223031.8,2213491,10507,10507,477.5176102,0.441195263,3648.8,8266.4,30
5863.8,-3273.2,223031.8,2216991.2,10380.4,10380.4,477.8855219,0.441668632,3649,8249.4,31.6
5867.6,-3269.4,223031.8,2209675.8,10279,10279,477.4524819,0.438055726,3660.6,8351.4,29.8
5865.4,-3271.6,223031.8,2208834,10259.4,10259.4,477.0486714,0.43852521,3660.6,8334.8,28.4
5865.4,-3271.6,223031.8,2208824.4,10256.2,10256.2,476.0824477,0.43830506,3659,8335.6,28.4
5865.4,-3271.6,223031.8,2208824.4,10256.2,10256.2,476.0824477,0.43830506,3659,8335.6,28.4
5865.4,-3271.6,223031.8,2208824.4,10256.2,10256.2,476.0824477,0.43830506,3659,8335.6,28.4
5865.4,-3271.6,223031.8,2208824.4,10256.2,10256.2,476.0824477,0.43830506,3659,8335.6,28.4
5865.4,-3271.6,223031.8,2208824.4,10256.2,10256.2,476.0824477,0.43830506,3659,8335.6,28.4
5865.4,-3271.6,223031.8,2208824.4,10256.2,10256.2,476.0824477,0.43830506,3659,8335.6,28.4
5865.4,-3271.6,223031.8,2208824.4,10256.2,10256.2,476.0824477,0.43830506,3659,8335.6,28.4
5865.4,-3271.6,223031.8,2208824.4,10256.2,10256.2,476.0824477,0.43830506,3659,8335.6,28.4
