average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
6065,-3072,223031.8,2409788.6,17071.4,17071.4,561.077263,0.997430841,3033.2,3041.6,5
6032.6,-3104.4,223031.8,2404669.6,16885.8,16885.8,560.7740531,0.812310158,2678,3287.6,1.2
6006.2,-3130.8,223031.8,2405252.6,16914.8,16914.8,560.7787418,0.639705588,2207.4,3426.4,9.4
6000.2,-3136.8,223031.8,2404158.6,16784.4,16784.4,560.6204099,0.543724631,1965.8,3574.6,8.4
5997,-3140,223031.8,2402879.8,16936.6,16936.6,559.755096,0.498339775,1835.6,3640.6,6.8
5996.6,-3140.4,223031.8,2400149.8,16828.8,16828.8,559.6684702,0.479114225,1791.6,3699.8,6.2
6000.6,-3136.4,223031.8,2401290.4,16736.4,16736.4,559.9934625,0.468983707,1742.4,3675.8,5
5995.2,-3141.8,223031.8,2401865.8,16796.8,16796.8,560.0033522,0.47063779,1751,3681.8,8.4
5996.2,-3140.8,223031.8,2401446.2,16876,16876,559.233292,0.472380988,1779.8,3726.8,5
5996.2,-3140.8,223031.8,2401437,16874.8,16874.8,559.2410713,0.472567645,1780.6,3727,3.8
5995.8,-3141.2,223031.8,2402026.6,16849.8,16849.8,559.4899451,0.471538425,1771.6,3719,3.8
5995.8,-3141.2,223031.8,2402026.6,16849.8,16849.8,559.4899451,0.471538425,1771.6,3719,3.8
5995.8,-3141.2,223031.8,2402026.6,16849.8,16849.8,559.4899451,0.471538425,1771.6,3719,3.8
5995.8,-3141.2,223031.8,2402026.6,16849.8,16849.8,559.4899451,0.471538425,1771.6,3719,3.8
5995.8,-3141.2,223031.8,2402026.6,16849.8,16849.8,559.4899451,0.471538425,1771.6,3719,3.8
5995.8,-3141.2,223031.8,2402026.6,16849.8,16849.8,559.4899451,0.471538425,1771.6,3719,3.8
5995.8,-3141.2,223031.8,2402026.6,16849.8,16849.8,559.4899451,0.471538425,1771.6,3719,3.8
5995.8,-3141.2,223031.8,2402026.6,16849.8,16849.8,559.4899451,0.471538425,1771.6,3719,3.8
5995.8,-3141.2,223031.8,2402026.6,16849.8,16849.8,559.4899451,0.471538425,1771.6,3719,3.8
5995.8,-3141.2,223031.8,2402026.6,16849.8,16849.8,559.4899451,0.471538425,1771.6,3719,3.8
5995.8,-3141.2,223031.8,2402026.6,16849.8,16849.8,559.4899451,0.471538425,1771.6,3719,3.8
