average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys
3706.2,-54.8,223031.8,3184550.2,82667,82667,396.7026675,0.72044107,4185.2,5820.6,1604.8
3703,-58,223031.8,3183254.6,82582.4,82582.4,396.4005999,0.677032197,4009,5923.6,1574.4
3703.2,-57.8,223031.8,3183595.6,82529.6,82529.6,395.0984708,0.622222173,3782.2,6064.2,1542
3702.4,-58.6,223031.8,3181108.4,82415.6,82415.6,393.7153662,0.540661135,3411.2,6255.2,1499.4
3702.6,-58.4,223031.8,3178315.8,82097.4,82097.4,393.0362776,0.469982573,3082.2,6485.2,1417
3701,-60,223031.8,3162147,80951.2,80951.2,392.1189046,0.408260628,2811.2,6815.2,1334.6
3700.8,-60.2,223031.8,3156847,79948.8,79948.8,391.584599,0.351170524,2484.8,6956.8,1217.8
3695.6,-65.4,223031.8,3149135.2,79539,79539,391.2231332,0.31280637,2274.6,7200.6,1188.8
3696.4,-64.6,223031.8,3145658.2,78734.8,78734.8,391.5809846,0.279560238,2072.8,7248.6,1106.8
3696.4,-64.6,223031.8,3140503.6,78469.6,78469.6,390.6448177,0.266387242,1985.2,7367.6,1074
3695.8,-65.2,223031.8,3139805.8,78397,78397,390.6450438,0.256792719,1923.2,7413.6,1052.2
3696.2,-64.8,223031.8,3148971.8,78690.6,78690.6,390.4574081,0.246173578,1834.4,7374,1032.4
3696.2,-64.8,223031.8,3145775.2,78455.4,78455.4,390.7512776,0.242797333,1813.6,7389.8,1027.2
3696.6,-64.4,223031.8,3146129.4,78433.6,78433.6,390.2525383,0.239371885,1794.6,7416,1014.4
3697.6,-63.4,223031.8,3144830.8,78390.2,78390.2,390.8346013,0.238481559,1787.8,7415.6,1010.6
3697.6,-63.4,223031.8,3144955.8,78282.8,78282.8,390.315847,0.237515032,1781.8,7421.8,1008.6
3699.2,-61.8,223031.8,3143377.4,78165.2,78165.2,388.6543481,0.237088198,1779.4,7423.8,1009.2
3698.6,-62.4,223031.8,3144279.6,78255.4,78255.4,388.2785402,0.236952653,1778.2,7423.2,1011.4
3698.6,-62.4,223031.8,3144279.6,78255.4,78255.4,388.2785402,0.236952653,1778.2,7423.2,1011.4
3698.6,-62.4,223031.8,3144279.6,78255.4,78255.4,388.2785402,0.236952653,1778.2,7423.2,1011.4
3698.6,-62.4,223031.8,3144279.6,78255.4,78255.4,388.2785402,0.236952653,1778.2,7423.2,1011.4
