average_provision,average_provision_min,average_provision_max,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_delay_min,average_delay_max,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys,average_fairness,average_overflow_keys,average_key_pool_usage
331030.6667,324410.0534,337651.28,-48241.33333,12330735.33,580838806.3,517839.3333,517839.3333,139.8034034,139.1043864,140.5024204,3.995068419,0.744547008,1361636.667,1828814,465352.6667,0,0,0,0,0.958116393,0,0.40991876
323141.3333,316678.5066,329604.16,-56130.66667,12330735.33,571015728.7,308281.6667,308281.6667,130.3172019,129.6656159,130.9687879,3.75791338,0.540501584,988491,1828814,177509,662033.6667,301094.6667,222770.3333,78286,0.953673373,0,0.4124504
321584.3333,315152.6466,328016.02,-57687.66667,12330735.33,565312060.7,249331.3333,249331.3333,115.0871059,114.5116704,115.6625414,3.37716098,0.39410138,720756.3333,1828814,102951.6667,1004729,454546.6667,360620.3333,93893,0.952427991,0,0.41198517
322182.6667,315739.0134,328626.32,-57089.33333,12330735.33,562429965.3,222636,222636,107.2848124,106.7483883,107.8212365,3.182103644,0.326329281,596799.6667,1828814,67708.66667,1164072.333,525409.6667,422933,102440.6667,0.95378929,0,0.409136149
322137,315694.26,328579.74,-57135,12330735.33,561141532,211102,211102,105.2416992,104.7154907,105.7679077,3.131025814,0.306391751,560333,1828814,55298.33333,1212944.333,546104.3333,442745,103317,0.953653803,0,0.40985168
322071.6667,315630.2334,328513.1,-57200.33333,12330735.33,561049379,210100.3333,210100.3333,105.2316525,104.7054942,105.7578108,3.130774646,0.305631339,558941.6667,1828814,54788,1214852.333,546899.3333,444030.6667,102825.6667,0.953653419,0,0.409016513
322142.6667,315699.8134,328585.52,-57129.33333,12330735.33,561041919.3,209395,209395,105.2224358,104.6963236,105.748548,3.130544229,0.305363671,558452,1828814,54297.66667,1215836.333,547293.3333,444643.3333,102610.6667,0.953749461,0,0.409405148
322218,315773.64,328662.36,-57054,12330735.33,561050412.3,210113.3333,210113.3333,105.0565925,104.5313095,105.5818755,3.126398145,0.304828572,557473.3333,1828814,54453.66667,1216657.333,547642.6667,444432,103173,0.953652792,0,0.409781156
322147.6667,315704.7134,328590.62,-57124.33333,12330735.33,561055485,210067,210067,104.9182769,104.3936855,105.4428683,3.124940255,0.305033339,557848,1828814,54500.33333,1216228.667,547476.3333,444355.6667,103080,0.953606587,0,0.409581145
