average_provision,average_provision_min,average_provision_max,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_delay_min,average_delay_max,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys,average_fairness,average_overflow_keys,average_key_pool_usage
523605.3333,513133.2266,534077.44,-1365892.667,12330735.33,667206124,395704.6667,395704.6667,503.6601867,501.1418858,506.1784876,22.74044286,0,0,0,0,0,0,0,0,0.515271386,0,0.384589418
523205.6667,512741.5534,533669.78,-1366292.333,12330735.33,667893945,395728,395728,496.2254673,493.74434,498.7065946,22.36605738,0.999877377,46114.33333,46120,5.666666667,0,0,0,0,0.507282958,0,0.38841616
521837.3333,511400.5866,532274.08,-1367660.667,12330735.33,666376381.7,390828,390828,473.8141558,471.445085,476.1832266,21.23560519,0.999954502,186764.6667,186773.3333,8.666666667,0,0,0,0,0.504394173,0,0.39516618
520669,510255.62,531082.38,-1368829,12330735.33,658963513.3,386106.6667,386106.6667,432.0686042,429.9082612,434.2289472,19.14207226,0.99791518,423416,424254,836.6666667,0,0,0,0,0.502117761,0,0.389498165
518253.6667,507888.5934,528618.74,-1371244.333,12330735.33,647324429.7,385110.6667,385110.6667,363.538829,361.7211349,365.3565231,15.70389628,0.996253908,790267.6667,793255.3333,2977,0,0,0,0,0.500904551,0,0.38156865
517439.6667,507090.8734,527788.46,-1372058.333,12330735.33,638910233.3,377978,377978,332.8263363,331.1622046,334.490468,14.16216142,0.995918471,939480.6667,943346.6667,3831.333333,0,0,0,0,0.501351538,0,0.389449868
516874.3333,506536.8466,527211.82,-1372623.667,12330735.33,622824040.3,360287.3333,360287.3333,291.9246602,290.4650369,293.3842835,12.11209181,0.994828582,1126895.333,1132756.667,5685.333333,0,0,0,0,0.501263516,0,0.388356899
508290.3333,498124.5266,518456.14,-1381207.667,12330735.33,563886882.7,235930.6667,235930.6667,216.8857986,215.8013696,217.9702276,8.362772988,0.988341424,1425418.667,1442233.333,16527.33333,0,0,0,0,0.5007697,0,0.3853681
501939,491900.22,511977.78,-1387559,12330735.33,558431561.3,117216,117216,115.7670316,115.1881964,116.3458668,3.39417579,0.964487792,1763868.667,1828814,64729.33333,0,0,0,0,0.500190148,0,0.380814866
