average_provision,average_provision_min,average_provision_max,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_delay_min,average_delay_max,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys,average_fairness,average_overflow_keys,average_key_pool_usage
257035.6667,256984.26,257087.07,-16185.33333,10212384,541222970.7,334423.6667,334423.6667,77.5287503,75.203,79.855,2.438185424,0.700328074,655189.3333,935547,279572.6667,0,0,0,0,0.994572331,0,0.583945112
252840.6667,252790.1,252891.23,-20380.33333,10212384,537285488,209278.6667,209278.6667,72.83181338,70.647,75.017,2.320762001,0.501153918,468843.6667,935547,117956.6667,348338.6667,161432.3333,124950.3333,36471,0.996142173,0,0.585716163
249818.3333,249768.37,249868.3,-23402.66667,10212384,535113996,189146.3333,189146.3333,65.00435542,63.004,67.004,2.125075552,0.395412523,369925.6667,935547,87752.33333,477669,221232.3333,174667,46543,0.996465297,0,0.587447815
247807,247757.44,247856.56,-25414,10212384,533001134,171561,171561,62.66857795,60.669,64.669,2.066681115,0.353344114,330570.6667,935547,64745.33333,540030.3333,250854,198868,51964.66667,0.996441939,0,0.583411415
247799.6667,247750.11,247849.23,-25421.33333,10212384,531981367.7,164686.3333,164686.3333,62.18391811,60.184,64.184,2.05456462,0.342490226,320416.3333,935547,54812.33333,560128.3333,261030.6667,205987,55023,0.99650583,0,0.583145502
247802,247752.44,247851.56,-25419,10212384,531907830.3,163969,163969,62.16881118,60.169,64.169,2.054186946,0.342328443,320264.6667,935547,53968,561116.3333,261610,206438.6667,55150,0.996531012,0,0.58224498
247654,247604.47,247703.53,-25567,10212384,531907686.7,163566.6667,163566.6667,62.1561166,60.156,64.156,2.053869582,0.342151824,320099.6667,935547,53315.66667,561935.6667,262048.3333,206625,55400,0.996519668,0,0.58249948
247613,247563.48,247662.52,-25608,10212384,531867330.7,163543.3333,163543.3333,62.14271058,60.143,64.143,2.053534431,0.341554076,319540.3333,935547,52948.66667,562684,262461.6667,206745,55694.33333,0.996522299,0,0.582516411
246932.6667,246883.28,246982.05,-26288.33333,10212384,531857702.3,163461,163461,62.11288044,60.113,63.813,2.052788678,0.341780343,319752,935547,52915.66667,562870.3333,262516,206752.6667,55743.66667,0.996505751,0,0.582897891
