average_provision,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_hops,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys,average_proactive_expired_keys,average_proactive_used_keys_for_n_hop,average_n_hop_proactive_gen_keys,average_n_hop_proactive_used_keys,average_n_hop_proactive_expired_keys,average_fairness,average_overflow_keys,average_key_pool_usage,provision_mean,provision_ci_min,provision_ci_max,provision_ci_half,delay_mean,delay_ci_min,delay_ci_max,delay_ci_half
341041.3333,-37017,12330735.33,459967955.3,7889678.333,0,541.8910807,24.16585066,0,0,0,0,0,0,0,0,0.970969921,4053084,35.90831222,341041.3333,340208.9977,341873.669,832.3356627,541.8910807,540.9373659,542.8447955,0.953714781
328878,-49180.33333,12330735.33,333575796,996412,1173.333333,134.2757641,3.856877435,0.739009468,1345290,1820396.667,1173.333333,0,0,0,0,0.983595893,613565.6667,26.51519732,328878,327552.4314,330203.5686,1325.568564,134.2757641,134.2263974,134.3251307,0.049366663
